"GEOID","NAME","lon","lat"
"370670007001","Block Group 1, Census Tract 7, Forsyth County, North Carolina",-80.2260550696706,36.0985404491474
"371690703022","Block Group 2, Census Tract 703.02, Stokes County, North Carolina",-80.4237274550185,36.4261988993869
"370810125041","Block Group 1, Census Tract 125.04, Guilford County, North Carolina",-79.8594232411672,36.0779183979879
"371970505022","Block Group 2, Census Tract 505.02, Yadkin County, North Carolina",-80.5599450033226,36.0779377249937
"370670028061","Block Group 1, Census Tract 28.06, Forsyth County, North Carolina",-80.2770304398637,36.1811000944205
"370810126101","Block Group 1, Census Tract 126.10, Guilford County, North Carolina",-79.8306035208184,36.0360580090593
"370810119053","Block Group 3, Census Tract 119.05, Guilford County, North Carolina",-79.7508183406321,36.1392038985086
"370810144081","Block Group 1, Census Tract 144.08, Guilford County, North Carolina",-80.0405897953352,35.9288558779197
"370810114003","Block Group 3, Census Tract 114, Guilford County, North Carolina",-79.7988154890773,36.0592553030928
"371719306003","Block Group 3, Census Tract 9306, Surry County, North Carolina",-80.6642664701709,36.4706754039526
"371510309001","Block Group 1, Census Tract 309, Randolph County, North Carolina",-79.6463064746794,35.6399010644219
"370570601011","Block Group 1, Census Tract 601.01, Davidson County, North Carolina",-80.0492900625197,35.9843708026111
"370570617011","Block Group 1, Census Tract 617.01, Davidson County, North Carolina",-80.3105713405327,35.8200825475425
"371719309012","Block Group 2, Census Tract 9309.01, Surry County, North Carolina",-80.8564479129177,36.2672606294363
"370810160033","Block Group 3, Census Tract 160.03, Guilford County, North Carolina",-79.9513331281837,36.1543485393089
"371690703012","Block Group 2, Census Tract 703.01, Stokes County, North Carolina",-80.4041739902707,36.5073542699756
"371690704003","Block Group 3, Census Tract 704, Stokes County, North Carolina",-80.3612045096078,36.3297672726811
"370810157072","Block Group 2, Census Tract 157.07, Guilford County, North Carolina",-79.8238682714035,36.1409662122872
"371970502001","Block Group 1, Census Tract 502, Yadkin County, North Carolina",-80.7171895445498,36.2507131692961
"371719302013","Block Group 3, Census Tract 9302.01, Surry County, North Carolina",-80.5818701154207,36.5058838500708
"371719310021","Block Group 1, Census Tract 9310.02, Surry County, North Carolina",-80.7038118640552,36.400419927101
"371570413003","Block Group 3, Census Tract 413, Rockingham County, North Carolina",-79.626822998333,36.2696229132185
"370670010003","Block Group 3, Census Tract 10, Forsyth County, North Carolina",-80.2670337013598,36.0731893098724
"371690705042","Block Group 2, Census Tract 705.04, Stokes County, North Carolina",-80.2999270687621,36.2817625082257
"370810144111","Block Group 1, Census Tract 144.11, Guilford County, North Carolina",-79.9968986178145,35.9870322324378
"371970501022","Block Group 2, Census Tract 501.02, Yadkin County, North Carolina",-80.5648915994399,36.2416397166691
"370810110002","Block Group 2, Census Tract 110, Guilford County, North Carolina",-79.7749106740479,36.075526745158
"370810136021","Block Group 1, Census Tract 136.02, Guilford County, North Carolina",-80.0034234499865,35.9796423233412
"370810119051","Block Group 1, Census Tract 119.05, Guilford County, North Carolina",-79.7533777633072,36.1251344115419
"370670033131","Block Group 1, Census Tract 33.13, Forsyth County, North Carolina",-80.0681465357428,36.0279636691542
"370670037011","Block Group 1, Census Tract 37.01, Forsyth County, North Carolina",-80.270076136874,36.0659799622426
"370810137005","Block Group 5, Census Tract 137, Guilford County, North Carolina",-80.0178072142026,35.9615735166944
"370810165031","Block Group 1, Census Tract 165.03, Guilford County, North Carolina",-79.9051808755331,36.057008840174
"371719308021","Block Group 1, Census Tract 9308.02, Surry County, North Carolina",-80.9025003692238,36.4002724011409
"370810101001","Block Group 1, Census Tract 101, Guilford County, North Carolina",-79.7611059458612,36.0931077257101
"370670026063","Block Group 3, Census Tract 26.06, Forsyth County, North Carolina",-80.3142135858468,36.133663091824
"371719302011","Block Group 1, Census Tract 9302.01, Surry County, North Carolina",-80.5628230020527,36.5395225173718
"370810125033","Block Group 3, Census Tract 125.03, Guilford County, North Carolina",-79.8062614197635,36.1137117597789
"371510306003","Block Group 3, Census Tract 306, Randolph County, North Carolina",-79.9046888449398,35.6742026374349
"371510313051","Block Group 1, Census Tract 313.05, Randolph County, North Carolina",-79.784446856833,35.8668754201031
"370810153013","Block Group 3, Census Tract 153.01, Guilford County, North Carolina",-79.6217981954374,36.1131336772648
"370810151003","Block Group 3, Census Tract 151, Guilford County, North Carolina",-79.6600949531197,36.2134430868475
"370810126191","Block Group 1, Census Tract 126.19, Guilford County, North Carolina",-79.8580227290216,36.0669465246871
"370810160082","Block Group 2, Census Tract 160.08, Guilford County, North Carolina",-79.9494138270181,36.1216222651469
"370670040152","Block Group 2, Census Tract 40.15, Forsyth County, North Carolina",-80.3542821672679,36.0015087442957
"370670040123","Block Group 3, Census Tract 40.12, Forsyth County, North Carolina",-80.3770562346243,36.0719794438325
"370670033084","Block Group 4, Census Tract 33.08, Forsyth County, North Carolina",-80.1152743730885,36.0818569654402
"370670032013","Block Group 3, Census Tract 32.01, Forsyth County, North Carolina",-80.0865747999643,36.121421895155
"370670040142","Block Group 2, Census Tract 40.14, Forsyth County, North Carolina",-80.3636726397401,36.0343015382557
"370670038052","Block Group 2, Census Tract 38.05, Forsyth County, North Carolina",-80.3219071889485,36.0629946897688
"370670035005","Block Group 5, Census Tract 35, Forsyth County, North Carolina",-80.2203314266757,36.0168791444189
"370670039093","Block Group 3, Census Tract 39.09, Forsyth County, North Carolina",-80.3517225571003,36.096288890852
"370670039043","Block Group 3, Census Tract 39.04, Forsyth County, North Carolina",-80.3509917682769,36.0643656929817
"370670040124","Block Group 4, Census Tract 40.12, Forsyth County, North Carolina",-80.3790734738017,36.0651818442166
"370670040102","Block Group 2, Census Tract 40.10, Forsyth County, North Carolina",-80.3863808983024,36.1100346909767
"370670030032","Block Group 2, Census Tract 30.03, Forsyth County, North Carolina",-80.1397817509078,36.140923492123
"370670031062","Block Group 2, Census Tract 31.06, Forsyth County, North Carolina",-80.0660546396738,36.228881435255
"370670003021","Block Group 1, Census Tract 3.02, Forsyth County, North Carolina",-80.2564458433407,36.119365126513
"370670021002","Block Group 2, Census Tract 21, Forsyth County, North Carolina",-80.2788967730738,36.0751006875971
"370670033121","Block Group 1, Census Tract 33.12, Forsyth County, North Carolina",-80.0763230717288,36.0559388158485
"370670033141","Block Group 1, Census Tract 33.14, Forsyth County, North Carolina",-80.0583848868447,36.0808505874802
"370670033093","Block Group 3, Census Tract 33.09, Forsyth County, North Carolina",-80.1687841289486,36.0910624484688
"370670033102","Block Group 2, Census Tract 33.10, Forsyth County, North Carolina",-80.1450107089452,36.0760324990726
"370670013003","Block Group 3, Census Tract 13, Forsyth County, North Carolina",-80.2736163649914,36.1260607385217
"370670020012","Block Group 2, Census Tract 20.01, Forsyth County, North Carolina",-80.2334190903396,36.0554509464272
"370670009004","Block Group 4, Census Tract 9, Forsyth County, North Carolina",-80.2436792742886,36.0892707298853
"370670037021","Block Group 1, Census Tract 37.02, Forsyth County, North Carolina",-80.2875654810785,36.0329752804405
"370670039062","Block Group 2, Census Tract 39.06, Forsyth County, North Carolina",-80.3142094338283,36.1105385704683
"370670030041","Block Group 1, Census Tract 30.04, Forsyth County, North Carolina",-80.1401432192159,36.1204176758709
"370670037032","Block Group 2, Census Tract 37.03, Forsyth County, North Carolina",-80.2889098825945,36.0108589833538
"370670035004","Block Group 4, Census Tract 35, Forsyth County, North Carolina",-80.1930230037333,36.0340854668905
"370670025022","Block Group 2, Census Tract 25.02, Forsyth County, North Carolina",-80.2992402286624,36.1040157406296
"370670026043","Block Group 3, Census Tract 26.04, Forsyth County, North Carolina",-80.3445600499623,36.143068441343
"370670038042","Block Group 2, Census Tract 38.04, Forsyth County, North Carolina",-80.3301886478956,36.029987800487
"371970502003","Block Group 3, Census Tract 502, Yadkin County, North Carolina",-80.6799528793049,36.2018160451711
"371970502002","Block Group 2, Census Tract 502, Yadkin County, North Carolina",-80.7376312078023,36.1955359933011
"371970505021","Block Group 1, Census Tract 505.02, Yadkin County, North Carolina",-80.5536629972408,36.131956439995
"371970503002","Block Group 2, Census Tract 503, Yadkin County, North Carolina",-80.8439614303401,36.2132026987415
"370570608003","Block Group 3, Census Tract 608, Davidson County, North Carolina",-80.1144316944847,35.8827185636869
"371510303011","Block Group 1, Census Tract 303.01, Randolph County, North Carolina",-79.7808568682244,35.7456723059321
"370810168001","Block Group 1, Census Tract 168, Guilford County, North Carolina",-79.7658393592543,35.9966898234331
"371690701022","Block Group 2, Census Tract 701.02, Stokes County, North Carolina",-80.067806073471,36.492540349354
"370570601043","Block Group 3, Census Tract 601.04, Davidson County, North Carolina",-80.1283991927076,35.9948877147502
"371570416021","Block Group 1, Census Tract 416.02, Rockingham County, North Carolina",-79.7249657078864,36.2642480886283
"371570401023","Block Group 3, Census Tract 401.02, Rockingham County, North Carolina",-79.6108677064434,36.382452415061
"371510306002","Block Group 2, Census Tract 306, Randolph County, North Carolina",-79.8393110548599,35.6559192075745
"370670039031","Block Group 1, Census Tract 39.03, Forsyth County, North Carolina",-80.3175172677504,36.0837037002614
"370670034031","Block Group 1, Census Tract 34.03, Forsyth County, North Carolina",-80.1878699725187,36.0532295076065
"370670039092","Block Group 2, Census Tract 39.09, Forsyth County, North Carolina",-80.3525866592697,36.0888522865754
"371510311012","Block Group 2, Census Tract 311.01, Randolph County, North Carolina",-79.7187554435674,35.7794193326312
"370590802001","Block Group 1, Census Tract 802, Davie County, North Carolina",-80.4640919791902,36.0302896496462
"371570410014","Block Group 4, Census Tract 410.01, Rockingham County, North Carolina",-79.9557676519057,36.2745711541783
"371570415022","Block Group 2, Census Tract 415.02, Rockingham County, North Carolina",-79.6740798622435,36.3447985243058
